case_id,benchmark_version,snapshot_date,product_id,drug_codes,din_list,brand_name,language,split,stratum,input,expected_output,evaluation_type,source_metadata
hc_dpd_95f3965543966087_fr,0.2.0,2026-07-02,hc_dpd_95f3965543966087,"[""13120""]","[""01938371""]",EXTRA STRENGTH SINUTAB SINUS DAYTIME,fr,census,multi_ingredient,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 13120
DIN: 01938371
NOM_COMMERCIAL: EXTRA-PUISSANT SINUTAB SINUS JOUR
INGRÉDIENTS_ACTIFS:
- NOM=Acétaminophène; CONCENTRATION=500; UNITÉ=MG
- NOM=Chlorhydrate de pseudoéphédrine; CONCENTRATION=30; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Comprimé
VOIES_ADMINISTRATION: Orale
ANNEXES: Médicaments sans ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","{""din"":[""01938371""],""brand_name"":""EXTRA-PUISSANT SINUTAB SINUS JOUR"",""active_ingredients"":[{""name"":""Acétaminophène"",""strength"":500,""unit"":""MG""},{""name"":""Chlorhydrate de pseudoéphédrine"",""strength"":30,""unit"":""MG""}],""dosage_forms"":[""Comprimé""],""routes"":[""Orale""],""schedule"":[""Médicaments sans ordonnance""],""product_status"":""COMMERCIALISÉ"",""company"":""MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[1071],""drug.txt"":[1071],""form.txt"":[1072],""ingred.txt"":[1584,1585],""route.txt"":[1264],""schedule.txt"":[1073],""status.txt"":[5288]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""13120""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_961e44fe13bcbc90_en,0.2.0,2026-07-02,hc_dpd_961e44fe13bcbc90,"[""66965""]","[""02243098""]",ACETYLCYSTEINE SOLUTION,en,census,single_ingredient,"Extract drug-product facts from the Health Canada Drug Product Database source record below. Return only one JSON object with exactly the keys din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status, and company. din, dosage_forms, routes, and schedule must be lists. active_ingredients must be a list of objects with name, strength, and unit keys. Combine distinct facts from every variant and do not infer values.

DPD SOURCE RECORD (ENGLISH)

VARIANT 1
DRUG_CODE: 66965
DIN: 02243098
BRAND_NAME: ACETYLCYSTEINE SOLUTION
ACTIVE_INGREDIENTS:
- NAME=ACETYLCYSTEINE; STRENGTH=200; UNIT=MG
DOSAGE_FORMS: SOLUTION
ROUTES: INHALATION | INTRAVENOUS | ORAL
SCHEDULES: ETHICAL
PRODUCT_STATUS: MARKETED
COMPANY: SANDOZ CANADA INCORPORATED","{""din"":[""02243098""],""brand_name"":""ACETYLCYSTEINE SOLUTION"",""active_ingredients"":[{""name"":""ACETYLCYSTEINE"",""strength"":200,""unit"":""MG""}],""dosage_forms"":[""SOLUTION""],""routes"":[""INHALATION"",""INTRAVENOUS"",""ORAL""],""schedule"":[""ETHICAL""],""product_status"":""MARKETED"",""company"":""SANDOZ CANADA INCORPORATED""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[2725],""drug.txt"":[2725],""form.txt"":[2751],""ingred.txt"":[3958],""route.txt"":[3262,3263,3264],""schedule.txt"":[2751],""status.txt"":[14871]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""66965""],""language"":""en"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_961e44fe13bcbc90_fr,0.2.0,2026-07-02,hc_dpd_961e44fe13bcbc90,"[""66965""]","[""02243098""]",ACETYLCYSTEINE SOLUTION,fr,census,single_ingredient,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 66965
DIN: 02243098
NOM_COMMERCIAL: ACETYLCYSTEINE SOLUTION
INGRÉDIENTS_ACTIFS:
- NOM=Acétylcystéine; CONCENTRATION=200; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Solution
VOIES_ADMINISTRATION: Inhalation | Intraveineuse | Orale
ANNEXES: Spécialité médicale
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: SANDOZ CANADA INCORPORATED","{""din"":[""02243098""],""brand_name"":""ACETYLCYSTEINE SOLUTION"",""active_ingredients"":[{""name"":""Acétylcystéine"",""strength"":200,""unit"":""MG""}],""dosage_forms"":[""Solution""],""routes"":[""Inhalation"",""Intraveineuse"",""Orale""],""schedule"":[""Spécialité médicale""],""product_status"":""COMMERCIALISÉ"",""company"":""SANDOZ CANADA INCORPORATED""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[2725],""drug.txt"":[2725],""form.txt"":[2751],""ingred.txt"":[3958],""route.txt"":[3262,3263,3264],""schedule.txt"":[2751],""status.txt"":[14871]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""66965""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_9639243892b705e8_en,0.2.0,2026-07-02,hc_dpd_9639243892b705e8,"[""88828""]","[""02403471""]",PURELL SANITIZING WIPES,en,census,single_ingredient,"Extract drug-product facts from the Health Canada Drug Product Database source record below. Return only one JSON object with exactly the keys din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status, and company. din, dosage_forms, routes, and schedule must be lists. active_ingredients must be a list of objects with name, strength, and unit keys. Combine distinct facts from every variant and do not infer values.

DPD SOURCE RECORD (ENGLISH)

VARIANT 1
DRUG_CODE: 88828
DIN: 02403471
BRAND_NAME: PURELL SANITIZING WIPES
ACTIVE_INGREDIENTS:
- NAME=BENZALKONIUM CHLORIDE; STRENGTH=0.13; UNIT=%
DOSAGE_FORMS: WIPE
ROUTES: TOPICAL (HOUSEHOLD)
SCHEDULES: NON-PRESCRIPTION DRUGS
PRODUCT_STATUS: MARKETED
COMPANY: GOJO CANADA INC","{""din"":[""02403471""],""brand_name"":""PURELL SANITIZING WIPES"",""active_ingredients"":[{""name"":""BENZALKONIUM CHLORIDE"",""strength"":0.13,""unit"":""%""}],""dosage_forms"":[""WIPE""],""routes"":[""TOPICAL (HOUSEHOLD)""],""schedule"":[""NON-PRESCRIPTION DRUGS""],""product_status"":""MARKETED"",""company"":""GOJO CANADA INC""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[6513],""drug.txt"":[6513],""form.txt"":[6603],""ingred.txt"":[9331],""route.txt"":[7683],""schedule.txt"":[6647],""status.txt"":[30926]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""88828""],""language"":""en"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_9639243892b705e8_fr,0.2.0,2026-07-02,hc_dpd_9639243892b705e8,"[""88828""]","[""02403471""]",PURELL SANITIZING WIPES,fr,census,single_ingredient,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 88828
DIN: 02403471
NOM_COMMERCIAL: PURELL SANITIZING WIPES
INGRÉDIENTS_ACTIFS:
- NOM=Chlorure de benzalkonium; CONCENTRATION=0.13; UNITÉ=%
FORMES_PHARMACEUTIQUES: Serviette
VOIES_ADMINISTRATION: Topique (Maison)
ANNEXES: Médicaments sans ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: GOJO CANADA INC","{""din"":[""02403471""],""brand_name"":""PURELL SANITIZING WIPES"",""active_ingredients"":[{""name"":""Chlorure de benzalkonium"",""strength"":0.13,""unit"":""%""}],""dosage_forms"":[""Serviette""],""routes"":[""Topique (Maison)""],""schedule"":[""Médicaments sans ordonnance""],""product_status"":""COMMERCIALISÉ"",""company"":""GOJO CANADA INC""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[6513],""drug.txt"":[6513],""form.txt"":[6603],""ingred.txt"":[9331],""route.txt"":[7683],""schedule.txt"":[6647],""status.txt"":[30926]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""88828""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_9656ec43f9398699_en,0.2.0,2026-07-02,hc_dpd_9656ec43f9398699,"[""104261""]","[""02553708""]",FLUCELVAX,en,census,multi_ingredient,"Extract drug-product facts from the Health Canada Drug Product Database source record below. Return only one JSON object with exactly the keys din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status, and company. din, dosage_forms, routes, and schedule must be lists. active_ingredients must be a list of objects with name, strength, and unit keys. Combine distinct facts from every variant and do not infer values.

DPD SOURCE RECORD (ENGLISH)

VARIANT 1
DRUG_CODE: 104261
DIN: 02553708
BRAND_NAME: FLUCELVAX
ACTIVE_INGREDIENTS:
- NAME=HAEMAGGLUTININ-STRAIN B; STRENGTH=15; UNIT=MCG
- NAME=HAEMAGGLUTININ-STRAIN A (H3N2); STRENGTH=15; UNIT=MCG
- NAME=HAEMAGGLUTININ-STRAIN A (H1N1); STRENGTH=15; UNIT=MCG
DOSAGE_FORMS: SUSPENSION
ROUTES: INTRAMUSCULAR
SCHEDULES: SCHEDULE D
PRODUCT_STATUS: MARKETED
COMPANY: SEQIRUS UK LIMITED","{""din"":[""02553708""],""brand_name"":""FLUCELVAX"",""active_ingredients"":[{""name"":""HAEMAGGLUTININ-STRAIN A (H1N1)"",""strength"":15,""unit"":""MCG""},{""name"":""HAEMAGGLUTININ-STRAIN A (H3N2)"",""strength"":15,""unit"":""MCG""},{""name"":""HAEMAGGLUTININ-STRAIN B"",""strength"":15,""unit"":""MCG""}],""dosage_forms"":[""SUSPENSION""],""routes"":[""INTRAMUSCULAR""],""schedule"":[""SCHEDULE D""],""product_status"":""MARKETED"",""company"":""SEQIRUS UK LIMITED""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[13087],""drug.txt"":[13087],""form.txt"":[13380],""ingred.txt"":[19039,19040,19041],""route.txt"":[15671],""schedule.txt"":[13581],""status.txt"":[48801]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""104261""],""language"":""en"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_9656ec43f9398699_fr,0.2.0,2026-07-02,hc_dpd_9656ec43f9398699,"[""104261""]","[""02553708""]",FLUCELVAX,fr,census,multi_ingredient,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 104261
DIN: 02553708
NOM_COMMERCIAL: FLUCELVAX
INGRÉDIENTS_ACTIFS:
- NOM=Hémaglutinine-souche B; CONCENTRATION=15; UNITÉ=MCG
- NOM=Hémagglutinine-souche A (H3N2); CONCENTRATION=15; UNITÉ=MCG
- NOM=Hémagglutinine-souche A (H1N1); CONCENTRATION=15; UNITÉ=MCG
FORMES_PHARMACEUTIQUES: Suspension
VOIES_ADMINISTRATION: Intramusculaire
ANNEXES: Annexe D
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: SEQIRUS UK LIMITED","{""din"":[""02553708""],""brand_name"":""FLUCELVAX"",""active_ingredients"":[{""name"":""Hémagglutinine-souche A (H1N1)"",""strength"":15,""unit"":""MCG""},{""name"":""Hémagglutinine-souche A (H3N2)"",""strength"":15,""unit"":""MCG""},{""name"":""Hémaglutinine-souche B"",""strength"":15,""unit"":""MCG""}],""dosage_forms"":[""Suspension""],""routes"":[""Intramusculaire""],""schedule"":[""Annexe D""],""product_status"":""COMMERCIALISÉ"",""company"":""SEQIRUS UK LIMITED""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[13087],""drug.txt"":[13087],""form.txt"":[13380],""ingred.txt"":[19039,19040,19041],""route.txt"":[15671],""schedule.txt"":[13581],""status.txt"":[48801]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""104261""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_97ecf4e0d45fd2c2_en,0.2.0,2026-07-02,hc_dpd_97ecf4e0d45fd2c2,"[""99291""]","[""02503433""]",PANCREASE MT 2,en,census,multi_ingredient,"Extract drug-product facts from the Health Canada Drug Product Database source record below. Return only one JSON object with exactly the keys din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status, and company. din, dosage_forms, routes, and schedule must be lists. active_ingredients must be a list of objects with name, strength, and unit keys. Combine distinct facts from every variant and do not infer values.

DPD SOURCE RECORD (ENGLISH)

VARIANT 1
DRUG_CODE: 99291
DIN: 02503433
BRAND_NAME: PANCREASE MT 2
ACTIVE_INGREDIENTS:
- NAME=AMYLASE; STRENGTH=10850; UNIT=UNIT
- NAME=PROTEASE; STRENGTH=6200; UNIT=UNIT
- NAME=LIPASE; STRENGTH=2600; UNIT=UNIT
DOSAGE_FORMS: CAPSULE (DELAYED RELEASE)
ROUTES: ORAL
SCHEDULES: PRESCRIPTION | SCHEDULE D
PRODUCT_STATUS: MARKETED
COMPANY: VIVUS LLC.","{""din"":[""02503433""],""brand_name"":""PANCREASE MT 2"",""active_ingredients"":[{""name"":""AMYLASE"",""strength"":10850,""unit"":""UNIT""},{""name"":""LIPASE"",""strength"":2600,""unit"":""UNIT""},{""name"":""PROTEASE"",""strength"":6200,""unit"":""UNIT""}],""dosage_forms"":[""CAPSULE (DELAYED RELEASE)""],""routes"":[""ORAL""],""schedule"":[""PRESCRIPTION"",""SCHEDULE D""],""product_status"":""MARKETED"",""company"":""VIVUS LLC.""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[10415],""drug.txt"":[10415],""form.txt"":[10640],""ingred.txt"":[15078,15079,15080],""route.txt"":[12425],""schedule.txt"":[10725,10726],""status.txt"":[42769]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""99291""],""language"":""en"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_97ecf4e0d45fd2c2_fr,0.2.0,2026-07-02,hc_dpd_97ecf4e0d45fd2c2,"[""99291""]","[""02503433""]",PANCREASE MT 2,fr,census,multi_ingredient,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 99291
DIN: 02503433
NOM_COMMERCIAL: PANCREASE MT 2
INGRÉDIENTS_ACTIFS:
- NOM=Amylase; CONCENTRATION=10850; UNITÉ=Unité
- NOM=Protéase; CONCENTRATION=6200; UNITÉ=Unité
- NOM=Lipase; CONCENTRATION=2600; UNITÉ=Unité
FORMES_PHARMACEUTIQUES: Capsule (à libération retardée)
VOIES_ADMINISTRATION: Orale
ANNEXES: Médicaments sur ordonnance | Annexe D
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: VIVUS LLC.","{""din"":[""02503433""],""brand_name"":""PANCREASE MT 2"",""active_ingredients"":[{""name"":""Amylase"",""strength"":10850,""unit"":""Unité""},{""name"":""Lipase"",""strength"":2600,""unit"":""Unité""},{""name"":""Protéase"",""strength"":6200,""unit"":""Unité""}],""dosage_forms"":[""Capsule (à libération retardée)""],""routes"":[""Orale""],""schedule"":[""Annexe D"",""Médicaments sur ordonnance""],""product_status"":""COMMERCIALISÉ"",""company"":""VIVUS LLC.""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[10415],""drug.txt"":[10415],""form.txt"":[10640],""ingred.txt"":[15078,15079,15080],""route.txt"":[12425],""schedule.txt"":[10725,10726],""status.txt"":[42769]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""99291""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_983fb769cd7d00cb_en,0.2.0,2026-07-02,hc_dpd_983fb769cd7d00cb,"[""97700""]","[""02486830""]",CHILDREN'S ACETAMINOPHEN SUSPENSION,en,census,single_ingredient,"Extract drug-product facts from the Health Canada Drug Product Database source record below. Return only one JSON object with exactly the keys din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status, and company. din, dosage_forms, routes, and schedule must be lists. active_ingredients must be a list of objects with name, strength, and unit keys. Combine distinct facts from every variant and do not infer values.

DPD SOURCE RECORD (ENGLISH)

VARIANT 1
DRUG_CODE: 97700
DIN: 02486830
BRAND_NAME: CHILDREN'S ACETAMINOPHEN SUSPENSION
ACTIVE_INGREDIENTS:
- NAME=ACETAMINOPHEN; STRENGTH=160; UNIT=MG
DOSAGE_FORMS: SUSPENSION
ROUTES: ORAL
SCHEDULES: NON-PRESCRIPTION DRUGS
PRODUCT_STATUS: MARKETED
COMPANY: JUNO OTC INC","{""din"":[""02486830""],""brand_name"":""CHILDREN'S ACETAMINOPHEN SUSPENSION"",""active_ingredients"":[{""name"":""ACETAMINOPHEN"",""strength"":160,""unit"":""MG""}],""dosage_forms"":[""SUSPENSION""],""routes"":[""ORAL""],""schedule"":[""NON-PRESCRIPTION DRUGS""],""product_status"":""MARKETED"",""company"":""JUNO OTC INC""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[9573],""drug.txt"":[9573],""form.txt"":[9765],""ingred.txt"":[13591],""route.txt"":[11336],""schedule.txt"":[9841],""status.txt"":[40699]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""97700""],""language"":""en"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_983fb769cd7d00cb_fr,0.2.0,2026-07-02,hc_dpd_983fb769cd7d00cb,"[""97700""]","[""02486830""]",CHILDREN'S ACETAMINOPHEN SUSPENSION,fr,census,single_ingredient,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 97700
DIN: 02486830
NOM_COMMERCIAL: CHILDREN'S ACETAMINOPHEN SUSPENSION
INGRÉDIENTS_ACTIFS:
- NOM=Acétaminophène; CONCENTRATION=160; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Suspension
VOIES_ADMINISTRATION: Orale
ANNEXES: Médicaments sans ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: JUNO OTC INC","{""din"":[""02486830""],""brand_name"":""CHILDREN'S ACETAMINOPHEN SUSPENSION"",""active_ingredients"":[{""name"":""Acétaminophène"",""strength"":160,""unit"":""MG""}],""dosage_forms"":[""Suspension""],""routes"":[""Orale""],""schedule"":[""Médicaments sans ordonnance""],""product_status"":""COMMERCIALISÉ"",""company"":""JUNO OTC INC""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[9573],""drug.txt"":[9573],""form.txt"":[9765],""ingred.txt"":[13591],""route.txt"":[11336],""schedule.txt"":[9841],""status.txt"":[40699]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""97700""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
